airline,review_score,review_date,traveller_type,cabin,route,date_flown,seat_comfort,cabin_service,food_bev,entertainment,ground_service,value_for_money,has_layover,pos_neu_neg_review,recommended
Air India,6.0,2015-12-05,Solo Leisure,Economy Class,RUH to NAG via BOM,2015-11-01,3.0,5.0,2.0,2.0,4.0,5.0,True,neu,True
Air India,9.0,2015-11-30,Solo Leisure,Economy Class,London to Delhi,2015-11-01,5.0,5.0,5.0,3.0,5.0,5.0,False,pos,True
Air India,5.0,2015-11-29,Solo Leisure,Economy Class,Delhi to Frankfurt,2015-09-01,4.0,2.0,3.0,3.0,2.0,3.0,False,neu,True
Air India,1.0,2015-11-28,Solo Leisure,Business Class,DEL to BLR,2015-11-01,3.0,2.0,2.0,1.0,1.0,1.0,False,neg,False
Air India,2.0,2015-11-22,Solo Leisure,Economy Class,CCU to DXB via BOM,2015-10-01,2.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
Air India,7.0,2015-11-22,Couple Leisure,Business Class,JFK to New Delhi,2015-11-01,3.0,4.0,2.0,2.0,3.0,5.0,False,pos,True
Air India,8.0,2015-11-20,Solo Leisure,Economy Class,ICN to HKG,2015-11-01,4.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Air India,5.0,2015-11-19,Couple Leisure,Business Class,LHR to SYD via DEL,2015-11-01,5.0,2.0,3.0,2.0,4.0,3.0,True,neu,False
Air India,1.0,2015-11-16,Couple Leisure,Economy Class,BHX to GOI via DEL,2015-11-01,2.0,2.0,3.0,1.0,3.0,1.0,True,neg,False
Air India,1.0,2015-11-08,Solo Leisure,Economy Class,RGN to CCU,2015-03-01,2.0,2.0,2.0,1.0,1.0,1.0,False,neg,False
Air India,7.0,2015-11-05,Solo Leisure,Economy Class,Heathrow to Delhi,2015-10-01,4.0,4.0,4.0,3.0,3.0,4.0,False,pos,True
Air India,1.0,2015-11-05,Family Leisure,Economy Class,JFK to DEL,2015-11-01,1.0,1.0,2.0,1.0,1.0,2.0,False,neg,False
Air India,4.0,2015-11-01,Solo Leisure,Economy Class,Delhi to Heathrow,2015-10-01,2.0,4.0,2.0,1.0,4.0,2.0,False,neg,False
Air India,1.0,2015-10-28,Family Leisure,Economy Class,Bangkok to New Delhi,2015-10-01,3.0,2.0,2.0,2.0,1.0,2.0,False,neg,False
Air India,1.0,2015-10-16,Family Leisure,Economy Class,Chicago to Delhi,2015-10-01,1.0,1.0,1.0,1.0,2.0,2.0,False,neg,False
Air India,9.0,2015-10-12,Business,Business Class,Delhi to New York,2015-10-01,4.0,4.0,3.0,3.0,4.0,5.0,False,pos,True
Air India,7.0,2015-10-10,Family Leisure,Economy Class,Chennai to Singapore,2015-10-01,4.0,3.0,1.0,3.0,1.0,5.0,False,pos,True
Air India,5.0,2015-10-09,Family Leisure,Economy Class,Singapore to Delhi,2015-09-01,3.0,3.0,2.0,3.0,3.0,2.0,False,neu,False
Air India,1.0,2015-10-09,Family Leisure,Economy Class,MEL to HYD via DEL,2015-10-01,3.0,1.0,2.0,1.0,2.0,3.0,True,neg,False
Air India,8.0,2015-09-27,Business,Business Class,BOM to SYD via DEL,2015-09-01,5.0,4.0,5.0,3.0,3.0,4.0,True,pos,True
Air India,4.0,2015-09-16,Family Leisure,Business Class,Delhi to Hong Kong,2015-09-01,3.0,1.0,1.0,2.0,2.0,3.0,False,neg,False
Air India,3.0,2015-09-16,Couple Leisure,Economy Class,Bangkok to Milan via DEL,2015-09-01,4.0,3.0,3.0,2.0,1.0,3.0,True,neg,False
Air India,2.0,2015-09-13,Couple Leisure,Economy Class,Frankfurt to Sydney via DEL,2015-09-01,3.0,1.0,3.0,3.0,1.0,3.0,True,neg,False
Air India,1.0,2015-09-12,Family Leisure,Economy Class,JFK to DEL,2015-08-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Air India,5.0,2015-09-12,Family Leisure,Economy Class,HKG to ICN,2015-01-01,4.0,2.0,4.0,2.0,4.0,4.0,False,neu,True
Air India,3.0,2015-09-10,Couple Leisure,Economy Class,London Heathrow to Bangalore,2015-09-01,3.0,2.0,1.0,1.0,2.0,2.0,False,neg,False
Air India,3.0,2015-09-06,Solo Leisure,Economy Class,Delhi to Chicago,2015-09-01,4.0,1.0,1.0,1.0,1.0,4.0,False,neg,False
Air India,2.0,2015-09-06,Family Leisure,Economy Class,Newark to Mumbai return,2015-08-01,1.0,1.0,2.0,1.0,1.0,2.0,False,neg,False
Air India,6.0,2015-09-04,Solo Leisure,Economy Class,DEL to BOM,2014-10-01,4.0,5.0,4.0,3.0,1.0,4.0,False,neu,True
Air India,9.0,2015-07-31,Solo Leisure,Economy Class,Dubai to Bangalore via Delhi,2015-07-01,5.0,5.0,4.0,3.0,4.0,5.0,True,pos,True
Air India,7.0,2015-07-28,Solo Leisure,Business Class,Shanghai to Delhi,2015-07-01,5.0,5.0,5.0,3.0,3.0,4.0,False,pos,True
Air India,8.0,2015-07-27,Couple Leisure,Economy Class,Delhi to London,2015-06-01,5.0,4.0,4.0,3.0,4.0,4.0,False,pos,True
Air India,8.0,2015-07-27,Couple Leisure,Economy Class,London to Delhi,2015-07-01,5.0,4.0,4.0,3.0,4.0,4.0,False,pos,True
Air India,8.0,2015-07-27,Couple Leisure,Economy Class,Delhi to Melbourne,2015-07-01,4.0,4.0,4.0,3.0,5.0,4.0,False,pos,True
Air India,8.0,2015-07-27,Couple Leisure,Economy Class,Melbourne to Delhi,2015-06-01,4.0,4.0,5.0,3.0,4.0,5.0,False,pos,True
Air India,6.0,2015-07-26,Solo Leisure,Economy Class,BOM to CDG via DEL,2015-07-01,4.0,4.0,4.0,2.0,1.0,4.0,True,neu,True
Air India,1.0,2015-07-25,Solo Leisure,Economy Class,Melbourne to Milan via Delhi,2015-05-01,2.0,2.0,1.0,2.0,1.0,2.0,True,neg,False
Air India,4.0,2015-07-23,Couple Leisure,Economy Class,Singapore to Chennai,2015-07-01,4.0,3.0,2.0,2.0,5.0,3.0,False,neg,True
Air India,1.0,2015-07-19,Family Leisure,Economy Class,Paris to Delhi,2015-06-01,1.0,2.0,1.0,1.0,2.0,2.0,False,neg,False
Air India,5.0,2015-07-17,Business,Business Class,London Heathrow to Amritsar via Delhi,2015-05-01,3.0,4.0,3.0,1.0,1.0,3.0,True,neu,False
Air India,8.0,2015-07-08,Solo Leisure,Economy Class,SIN to GOI via BOM,2015-07-01,5.0,4.0,3.0,4.0,3.0,4.0,True,pos,True
Air India,3.0,2015-07-03,Solo Leisure,Business Class,Delhi to Leh,2015-06-01,3.0,2.0,2.0,1.0,3.0,3.0,False,neg,False
Air India,3.0,2015-06-30,Family Leisure,Economy Class,Delhi to London,2015-06-01,3.0,1.0,1.0,2.0,3.0,3.0,False,neg,False
Air India,8.0,2015-06-27,Business,First Class,Mumbai to Newark,2015-06-01,2.0,5.0,5.0,3.0,5.0,4.0,False,pos,True
Air Europa,2.0,2019-05-05,Family Leisure,Economy Class,Havana to Madrid,2019-05-01,3.0,3.0,3.0,1.0,3.0,1.0,False,neg,False
Air Europa,5.0,2019-05-01,Couple Leisure,Economy Class,Lima to Madrid,2019-04-01,3.0,1.0,1.0,4.0,4.0,1.0,False,neu,False
Air Europa,5.0,2019-03-22,Couple Leisure,Economy Class,Tel Aviv to Madrid,2019-03-01,4.0,2.0,2.0,2.0,4.0,3.0,False,neu,True
Air Europa,2.0,2019-01-17,Couple Leisure,Economy Class,Guayaquil to Alicante via Madrid,2018-12-01,1.0,2.0,1.0,1.0,1.0,1.0,True,neg,False
Air Europa,1.0,2019-01-14,Couple Leisure,Economy Class,Dusseldorf to Bogota,2019-01-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Air Europa,1.0,2019-01-08,Couple Leisure,Economy Class,Madrid to Miami,2019-01-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Air Europa,1.0,2018-12-28,Couple Leisure,Economy Class,Gatwick to Havana via Madrid,2018-12-01,1.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
Air Europa,1.0,2018-12-13,Couple Leisure,Economy Class,Gatwick to Madrid,2018-12-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Air Europa,10.0,2018-11-23,Solo Leisure,Business Class,Madrid to Amsterdam,2018-11-01,5.0,5.0,5.0,3.0,4.0,5.0,False,pos,True
Air Europa,2.0,2018-11-13,Couple Leisure,Economy Class,Seville to Mallorca,2018-07-01,1.0,1.0,1.0,1.0,2.0,1.0,False,neg,False
Air Europa,1.0,2018-11-11,Solo Leisure,Economy Class,Bogota to Gatwick via Madrid,2018-11-01,2.0,2.0,1.0,2.0,2.0,2.0,True,neg,False
Air Europa,3.0,2018-11-09,Couple Leisure,Economy Class,Malaga to Venice via Madrid,2018-11-01,1.0,2.0,2.0,3.0,2.0,3.0,True,neg,False
Air Europa,5.0,2018-07-07,Family Leisure,Economy Class,Asuncion to Madrid,2018-07-01,1.0,4.0,3.0,2.0,2.0,3.0,False,neu,True
Air Europa,1.0,2018-06-08,Solo Leisure,Economy Class,Miami to Milan via Madrid,2018-06-01,1.0,1.0,1.0,2.0,2.0,1.0,True,neg,False
Air Europa,1.0,2018-06-04,Family Leisure,Business Class,Zurich to Lima via Madrid,2018-05-01,1.0,2.0,1.0,1.0,1.0,1.0,True,neg,False
Air Europa,1.0,2018-05-05,Solo Leisure,Economy Class,Cancun to Amsterdam via Madrid,2018-04-01,3.0,3.0,2.0,3.0,1.0,1.0,True,neg,False
Air Europa,9.0,2018-04-06,Solo Leisure,Economy Class,Bogota to Madrid,2017-09-01,5.0,5.0,4.0,4.0,5.0,5.0,False,pos,True
Air Europa,1.0,2018-03-10,Solo Leisure,Economy Class,Santa Cruz to London via Madrid,2018-03-01,2.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
Air Europa,1.0,2018-02-23,Couple Leisure,Business Class,Cancun to Malaga via Madrid,2018-02-01,1.0,1.0,1.0,1.0,2.0,1.0,True,neg,False
Air Europa,1.0,2018-02-20,Solo Leisure,Economy Class,Miami to Barcelona via Madrid,2018-02-01,1.0,3.0,1.0,3.0,1.0,1.0,True,neg,False
Air Europa,1.0,2018-02-18,Couple Leisure,Economy Class,Havana to London via Madrid,2017-08-01,2.0,2.0,1.0,1.0,1.0,1.0,True,neg,False
Air Europa,1.0,2018-01-16,Couple Leisure,Economy Class,Madrid to New York JFK,2018-01-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Air Europa,1.0,2017-12-27,Solo Leisure,Economy Class,Gatwick to Madrid,2017-12-01,3.0,3.0,2.0,1.0,1.0,1.0,False,neg,False
Air Europa,3.0,2017-11-29,Solo Leisure,Economy Class,Frankfurt to Miami,2017-10-01,1.0,2.0,3.0,3.0,2.0,2.0,False,neg,False
Air Europa,9.0,2017-10-24,Family Leisure,Economy Class,Miami to Madrid,2017-10-01,4.0,4.0,5.0,2.0,5.0,5.0,False,pos,True
Air Europa,1.0,2017-07-26,Family Leisure,Economy Class,Brussels to New York via Madrid,2017-07-01,1.0,5.0,4.0,1.0,1.0,3.0,True,neg,False
Air Europa,7.0,2017-06-14,Couple Leisure,Business Class,Barcelona to São Paulo via Madrid,2017-06-01,4.0,4.0,2.0,3.0,4.0,5.0,True,pos,True
Air Europa,10.0,2017-06-14,Solo Leisure,Economy Class,Madrid to New York JFK,2017-06-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Air Europa,7.0,2017-05-23,Business,Business Class,Madrid to Guayaquil,2017-05-01,3.0,5.0,4.0,2.0,5.0,5.0,False,pos,True
Air Europa,2.0,2017-05-09,Solo Leisure,Economy Class,Amsterdam to Guayaquil via Madrid,2017-05-01,2.0,1.0,2.0,2.0,1.0,1.0,True,neg,False
Air Europa,3.0,2017-05-05,Business,Economy Class,Paris Orly to Alicante via Madrid,2017-05-01,3.0,2.0,2.0,1.0,1.0,2.0,True,neg,False
Air Europa,1.0,2017-03-31,Solo Leisure,Economy Class,Lima to Madrid,2017-03-01,3.0,4.0,1.0,1.0,1.0,2.0,False,neg,False
Air Europa,1.0,2017-03-24,Solo Leisure,Economy Class,Madrid to Cancun,2017-03-01,1.0,1.0,3.0,1.0,1.0,1.0,False,neg,False
Air Europa,2.0,2017-03-21,Couple Leisure,Economy Class,Madrid to New York,2017-03-01,3.0,3.0,1.0,1.0,1.0,2.0,False,neg,False
Air Europa,9.0,2017-01-30,Business,Business Class,BCN to GRU via MAD,2017-01-01,5.0,5.0,4.0,4.0,3.0,5.0,True,pos,True
Air Europa,7.0,2017-01-07,Couple Leisure,Economy Class,LGW to HAV via MAD,2016-12-01,3.0,4.0,3.0,3.0,3.0,4.0,True,pos,True
Air Europa,1.0,2017-01-05,Solo Leisure,Economy Class,LGW to HAV via MAD,2016-12-01,2.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
Air Europa,1.0,2016-12-29,Family Leisure,Business Class,MXP to BOG via MAD,2016-12-01,3.0,3.0,3.0,3.0,1.0,1.0,True,neg,False
Air Europa,1.0,2016-12-27,Solo Leisure,Economy Class,LIM to FRA via MAD,2016-12-01,2.0,3.0,1.0,1.0,1.0,2.0,True,neg,False
Air Europa,1.0,2016-12-14,Family Leisure,Economy Class,AMS to SDQ via MAD,2016-12-01,1.0,2.0,1.0,1.0,1.0,1.0,True,neg,False
Air Europa,2.0,2016-11-13,Couple Leisure,Economy Class,BCN to JFK via MAD,2016-11-01,1.0,1.0,1.0,1.0,2.0,2.0,True,neg,False
Air Europa,3.0,2016-11-06,Solo Leisure,Economy Class,TLV to MAD,2016-10-01,2.0,3.0,1.0,1.0,2.0,2.0,False,neg,False
Air Europa,9.0,2016-10-12,Business,Economy Class,MAD to JFK,2016-10-01,4.0,5.0,3.0,3.0,4.0,4.0,False,pos,True
Air Europa,5.0,2016-10-08,Family Leisure,Economy Class,FRA to LPA via MAD,2016-08-01,3.0,3.0,1.0,2.0,2.0,4.0,True,neu,True
Air Europa,1.0,2016-09-18,Business,Business Class,AMS to SDQ via AMS,2016-04-01,1.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
Air Europa,2.0,2016-09-11,Family Leisure,Economy Class,GRU to LGW via MAD,2016-08-01,1.0,3.0,3.0,1.0,1.0,2.0,True,neg,False
Air Europa,7.0,2016-09-09,Family Leisure,Economy Class,MIA to LGW via MAD,2016-08-01,3.0,4.0,3.0,3.0,3.0,5.0,True,pos,True
Air Europa,8.0,2016-07-29,Solo Leisure,Economy Class,BOG to AMS via MAD,2016-07-01,4.0,5.0,3.0,4.0,4.0,5.0,True,pos,True
Air Europa,8.0,2016-07-13,Solo Leisure,Economy Class,LGW to BOG via MAD,2016-07-01,3.0,4.0,4.0,4.0,4.0,4.0,True,pos,True
Air Europa,1.0,2016-07-07,Couple Leisure,Economy Class,AMS to HAV via MAD,2016-06-01,1.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
Air Europa,7.0,2016-07-06,Solo Leisure,Business Class,MIA to BCN via MAD,2016-07-01,3.0,5.0,3.0,4.0,2.0,4.0,True,pos,True
Air Europa,2.0,2016-07-06,Business,Economy Class,VLC to SAO via MAD,2016-07-01,1.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
Air Europa,9.0,2016-06-29,Couple Leisure,Economy Class,MIA to BCN via MAD,2016-06-01,5.0,5.0,5.0,5.0,5.0,5.0,True,pos,True
Air Europa,1.0,2016-06-21,Solo Leisure,Economy Class,LGW to HAV via MAD,2016-06-01,1.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
Air Europa,1.0,2016-06-03,Business,Business Class,MAD to JFK,2016-06-01,2.0,2.0,1.0,1.0,1.0,1.0,False,neg,False
Air Europa,5.0,2016-05-31,Family Leisure,Economy Class,FRA to LIM via MAD,2016-05-01,3.0,2.0,2.0,3.0,2.0,3.0,True,neu,False
Air Europa,1.0,2016-05-31,Solo Leisure,Economy Class,JFK to BCN via MAD,2016-05-01,3.0,3.0,2.0,1.0,4.0,1.0,True,neg,False
Air Europa,1.0,2016-05-25,Couple Leisure,Economy Class,MIA to MAD,2016-05-01,1.0,1.0,2.0,2.0,1.0,1.0,False,neg,False
Air Europa,1.0,2016-05-18,Solo Leisure,Economy Class,LGW to HAV via MAD,2016-04-01,1.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
Air Europa,1.0,2016-05-11,Solo Leisure,Economy Class,MAD to SDU,2016-05-01,4.0,5.0,4.0,1.0,1.0,1.0,False,neg,False
Air Europa,1.0,2016-05-07,Business,Business Class,MAD to LGW,2016-05-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Air Europa,9.0,2016-04-28,Couple Leisure,Economy Class,MIA to MAD,2016-04-01,5.0,4.0,4.0,5.0,5.0,5.0,False,pos,True
Air Europa,1.0,2016-04-18,Solo Leisure,Economy Class,LGW to SPC via MAD/TFN,2016-04-01,2.0,2.0,1.0,1.0,1.0,1.0,True,neg,False
Air Europa,1.0,2016-04-17,Couple Leisure,Economy Class,LGW to GRU via MAD,2015-11-01,1.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
Air Europa,1.0,2016-04-04,Business,Economy Class,VVI to LGW via MAD,2016-04-01,1.0,3.0,1.0,1.0,1.0,1.0,True,neg,False
Air Europa,8.0,2016-03-23,Business,Business Class,AMS to MIA via MAD,2016-03-01,4.0,4.0,4.0,4.0,4.0,5.0,True,pos,True
Air Europa,7.0,2016-03-17,Couple Leisure,Economy Class,JFK to MAD,2015-08-01,3.0,4.0,3.0,1.0,3.0,4.0,False,pos,True
Air Europa,6.0,2016-03-08,Family Leisure,Economy Class,FCO to JFK via MAD,2015-08-01,1.0,5.0,1.0,2.0,5.0,5.0,True,neu,True
Air Europa,1.0,2016-02-29,Solo Leisure,Economy Class,LGW to GRU via MAD,2015-12-01,1.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
Air Europa,1.0,2016-02-24,Couple Leisure,Economy Class,MAD to SJO,2016-02-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Air Europa,8.0,2016-01-29,Solo Leisure,Business Class,MAD to MIA,2016-01-01,4.0,4.0,4.0,2.0,3.0,4.0,False,pos,True
Air Europa,8.0,2016-01-27,Solo Leisure,Economy Class,LHR to ASU via MAD,2016-01-01,4.0,4.0,4.0,3.0,3.0,4.0,True,pos,True
Air Europa,3.0,2016-01-27,Solo Leisure,Economy Class,LIS to MVD via MAD,2016-01-01,3.0,3.0,2.0,1.0,2.0,2.0,True,neg,False
Air Europa,2.0,2016-01-24,Solo Leisure,Economy Class,AMS to SSA via MAD,2016-01-01,2.0,1.0,2.0,1.0,2.0,2.0,True,neg,False
Air Europa,1.0,2016-01-22,Solo Leisure,Economy Class,LGW to GRU via MAD,2015-12-01,2.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
Air Europa,1.0,2016-01-21,Couple Leisure,Economy Class,MXP to MVD via MAD,2016-01-01,2.0,1.0,2.0,1.0,2.0,1.0,True,neg,False
Air Europa,6.0,2016-01-21,Solo Leisure,Economy Class,MIA to MAD,2016-01-01,2.0,4.0,3.0,1.0,3.0,4.0,False,neu,True
Air Europa,1.0,2016-01-18,Solo Leisure,Economy Class,MAD to CCS,2016-01-01,2.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Air Europa,7.0,2016-01-16,Couple Leisure,Economy Class,SJU to LGW via MAD,2015-12-01,4.0,4.0,3.0,3.0,3.0,4.0,True,pos,True
Air Europa,7.0,2016-01-12,Solo Leisure,Economy Class,ORY to MIA via MAD,2016-01-01,4.0,4.0,1.0,3.0,3.0,4.0,True,pos,True
Air Europa,2.0,2016-01-10,Couple Leisure,Economy Class,LGW to HAV via MAD,2016-01-01,2.0,3.0,1.0,1.0,4.0,2.0,True,neg,False
Air Europa,7.0,2016-01-03,Couple Leisure,Economy Class,LGW to SJU via MAD,2015-12-01,4.0,4.0,3.0,3.0,3.0,4.0,True,pos,True
Air Europa,1.0,2015-12-25,Business,Economy Class,LGW to BCN via MAD,2015-06-01,2.0,2.0,1.0,1.0,1.0,2.0,True,neg,False
Air Europa,9.0,2015-11-17,Solo Leisure,Business Class,MIA to LIS via MAD,2015-11-01,4.0,5.0,4.0,3.0,4.0,4.0,True,pos,True
Air Europa,1.0,2015-11-15,Solo Leisure,Economy Class,LGW to HAV via MAD,2015-10-01,1.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
Air Europa,2.0,2015-11-03,Family Leisure,Economy Class,LGW to JFK via MAD,2015-10-01,3.0,1.0,1.0,1.0,2.0,2.0,True,neg,False
Air Europa,2.0,2015-11-03,Couple Leisure,Economy Class,New York JFK to Madrid,2015-07-01,1.0,1.0,1.0,1.0,1.0,2.0,False,neg,False
Air Europa,1.0,2015-10-08,Couple Leisure,Economy Class,Madrid to JFK,2015-07-01,2.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Air Europa,1.0,2015-09-14,Solo Leisure,Economy Class,Lisbon to Montevideo via MAD,2015-09-01,1.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
Air Europa,10.0,2015-09-01,Business,Economy Class,Madrid to Munich,2015-06-01,4.0,5.0,3.0,3.0,5.0,5.0,False,pos,True
Air Europa,10.0,2015-07-14,Solo Leisure,Economy Class,Madrid to New York,2015-07-01,5.0,5.0,4.0,5.0,5.0,5.0,False,pos,True
Air Europa,1.0,2015-06-16,Business,Business Class,TLV to LIM via MAD,2015-06-01,1.0,1.0,1.0,1.0,4.0,5.0,True,neg,False
Air Canada rouge,4.0,2019-05-02,Family Leisure,Economy Class,Athens to Toronto,2019-04-01,1.0,5.0,1.0,1.0,4.0,2.0,False,neg,False
Air Canada rouge,1.0,2019-04-29,Family Leisure,Economy Class,Montreal to Providenciales,2019-04-01,1.0,4.0,4.0,1.0,5.0,1.0,False,neg,False
Air Canada rouge,8.0,2019-04-26,Solo Leisure,Business Class,Fort Lauderdale to Victoria via Toronto,2019-04-01,5.0,5.0,5.0,3.0,5.0,4.0,True,pos,True
Air Canada rouge,1.0,2019-04-11,Business,Economy Class,Fort Lauderdale to Toronto,2019-04-01,1.0,1.0,1.0,1.0,2.0,1.0,False,neg,False
Air Canada rouge,6.0,2019-03-21,Solo Leisure,Economy Class,Toronto to Barcelona,2018-12-01,2.0,2.0,3.0,1.0,2.0,2.0,False,neu,False
Air Canada rouge,8.0,2019-03-21,Solo Leisure,Economy Class,Toronto to Mexico City,2018-05-01,2.0,3.0,1.0,1.0,3.0,4.0,False,pos,False
Air Canada rouge,1.0,2019-03-08,Couple Leisure,Economy Class,Montreal to Punta Cana,2019-03-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Air Canada rouge,1.0,2019-02-04,Couple Leisure,Economy Class,San Diego to Ottawa via Toronto,2019-02-01,1.0,2.0,2.0,1.0,3.0,1.0,True,neg,False
Air Canada rouge,1.0,2019-01-18,Business,Business Class,Las Vegas to Montreal via Toronto,2019-01-01,1.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
Air Canada rouge,1.0,2019-01-16,Couple Leisure,Economy Class,Lima to Montreal,2019-01-01,1.0,2.0,2.0,1.0,2.0,1.0,False,neg,False
Air Canada rouge,2.0,2019-01-16,Business,Economy Class,Montreal to Phoenix,2019-01-01,1.0,2.0,3.0,1.0,1.0,1.0,False,neg,False
Air Canada rouge,3.0,2019-01-16,Solo Leisure,Economy Class,Lima to Toronto,2019-01-01,2.0,5.0,1.0,1.0,4.0,2.0,False,neg,False
Air Canada rouge,1.0,2019-01-12,Solo Leisure,Economy Class,Calgary to Las Vegas,2018-12-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Air Canada rouge,1.0,2018-12-25,Couple Leisure,Economy Class,Manchester to Toronto via Moncton,2018-08-01,1.0,1.0,1.0,1.0,1.0,3.0,True,neg,False
Air Canada rouge,6.0,2018-12-04,Solo Leisure,Economy Class,Toronto to Miami,2018-11-01,2.0,5.0,1.0,1.0,1.0,3.0,False,neu,True
Air Canada rouge,3.0,2018-12-03,Solo Leisure,Economy Class,Vancouver to St. Lucia via Toronto,2018-12-01,1.0,3.0,1.0,3.0,1.0,1.0,True,neg,False
Air Canada rouge,2.0,2018-11-18,Couple Leisure,Economy Class,Athens to Toronto,2018-11-01,2.0,1.0,1.0,1.0,2.0,1.0,False,neg,False
Air Canada rouge,1.0,2018-11-12,Couple Leisure,Economy Class,Toronto to Porto,2018-10-01,2.0,1.0,1.0,1.0,3.0,1.0,False,neg,False
Air Canada rouge,1.0,2018-11-11,Couple Leisure,Economy Class,Punta Cana to Toronto,2018-11-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Air Canada rouge,3.0,2018-11-05,Couple Leisure,Economy Class,Lisbon to Toronto,2018-10-01,2.0,3.0,1.0,1.0,1.0,1.0,False,neg,False
Air Canada rouge,2.0,2018-11-01,Solo Leisure,Economy Class,Toronto to Phoenix,2018-10-01,1.0,2.0,1.0,1.0,2.0,2.0,False,neg,False
Air Canada rouge,1.0,2018-10-18,Solo Leisure,Economy Class,Toronto to Mexico City,2018-10-01,1.0,3.0,1.0,3.0,5.0,2.0,False,neg,False
Air Canada rouge,3.0,2018-10-18,Couple Leisure,Economy Class,Toronto to Athens,2018-10-01,2.0,4.0,1.0,1.0,2.0,4.0,False,neg,False
Air Canada rouge,2.0,2018-09-25,Family Leisure,Economy Class,Vancouver to Dublin,2018-08-01,1.0,3.0,1.0,1.0,2.0,1.0,False,neg,False
Air Canada rouge,1.0,2018-09-25,Couple Leisure,Economy Class,Barcelona to Montreal,2018-09-01,1.0,1.0,1.0,1.0,3.0,1.0,False,neg,False
Air Canada rouge,9.0,2018-09-22,Couple Leisure,Economy Class,Barcelona to Lima via Toronto,2018-09-01,3.0,4.0,2.0,1.0,4.0,5.0,True,pos,True
Air Canada rouge,1.0,2018-09-20,Couple Leisure,Economy Class,Toronto to Berlin,2018-09-01,1.0,3.0,2.0,1.0,1.0,2.0,False,neg,False
Air Canada rouge,1.0,2018-09-13,Family Leisure,Economy Class,Toronto to Ft Lauderdale,2018-09-01,1.0,5.0,3.0,1.0,2.0,1.0,False,neg,False
Air Canada rouge,1.0,2018-07-23,Couple Leisure,Economy Class,Nagoya to Vancouver,2018-07-01,1.0,1.0,1.0,1.0,3.0,1.0,False,neg,False
Air Canada rouge,3.0,2018-07-14,Couple Leisure,Economy Class,Barcelona to Victoria via Toronto,2018-07-01,3.0,1.0,1.0,3.0,1.0,1.0,True,neg,False
Air Canada rouge,1.0,2018-06-25,Family Leisure,Economy Class,Toronto to Budapest,2018-06-01,1.0,2.0,2.0,1.0,3.0,1.0,False,neg,False
Air Canada rouge,3.0,2018-06-19,Couple Leisure,Economy Class,Toronto to Prague,2018-06-01,2.0,1.0,2.0,1.0,4.0,2.0,False,neg,False
Air Canada rouge,1.0,2018-06-04,Couple Leisure,Economy Class,Columbus to Venice via Toronto,2018-05-01,1.0,1.0,1.0,1.0,1.0,1.0,True,neg,False
Air Canada rouge,9.0,2018-05-26,Solo Leisure,Business Class,Toronto to Tampa,2018-05-01,5.0,5.0,5.0,4.0,5.0,5.0,False,pos,True
Air Canada rouge,10.0,2018-05-24,Family Leisure,Economy Class,Calgary to Maui,2018-04-01,5.0,5.0,5.0,5.0,5.0,5.0,False,pos,True
Air Canada rouge,2.0,2018-04-24,Couple Leisure,Economy Class,Toronto to Tampa,2018-04-01,1.0,4.0,4.0,1.0,4.0,1.0,False,neg,False
Air Canada rouge,1.0,2018-04-16,Family Leisure,Economy Class,Orlando to Montreal,2018-04-01,1.0,1.0,1.0,1.0,1.0,1.0,False,neg,False
Air Canada rouge,7.0,2018-04-01,Couple Leisure,Premium Economy,Toronto to Puerto Vallarta,2018-03-01,3.0,4.0,3.0,4.0,4.0,3.0,False,pos,True
